,station_name,station_id,lat,lng,_merge
2091,Lincoln Ave & E 138 St,7744.06,40.810893,-73.927311,left_only
2092,W 120 St & Claremont Ave,7745.07,40.8109494,-73.9634,both
2093,E 132 St & Madison Ave,7748.02,40.810224,-73.937195,left_only
2094,E 132 St & Madison Ave,7748.02,40.810190916,-73.937214613,right_only
2095,Wales Ave & E 147 St,7751.05,40.811314,-73.907729,both
2096,Lenox Ave & W 130 St,7753.13,40.8107922,-73.9430681,both
2097,St. Ann's Ave & E 144 St,7755.03,40.811112,-73.914932,both
2098,St. Nicholas Ave & W 126 St,7756.10,40.811622739,-73.951693296,right_only
2099,St. Nicholas Ave & W 126 St,7756.10,40.8114323,-73.9518776,left_only
2100,Willis Ave & E 141 St,7759.08,40.81093,-73.921606,left_only
2101,Willis Ave & E 141 St,7759.08,40.810845852,-73.921558619,right_only
2102,Southern Blvd & Avenue St. John,7767.06,40.812769,-73.901583,both
2103,5 Ave & E 135 St,7769.06,40.812191,-73.937838,both
2104,Adam Clayton Powell Blvd & W 130 St,7774.02,40.812346,-73.946168,both
2105,E 144 St & Brook Ave,7777.02,40.811675,-73.917037,both
2106,E 142 St & 3 Ave,7781.10,40.812735,-73.923697,left_only
2107,E 142 St & 3 Ave,7781.10,40.812725902,-73.923615694,right_only
2108,Broadway & W 122 St,7783.18,40.8120562,-73.9612547,left_only
2109,Broadway & W 122 St,7783.18,40.812120318,-73.961184144,right_only
2110,Southern Blvd & E 149 St,7788.13,40.811962247,-73.904261589,right_only
2111,Southern Blvd & E 149 St,7788.13,40.811892,-73.904192,left_only
2112,Lenox Ave & W 133 St,7790.04,40.813161254,-73.941739082,right_only
2113,Lenox Ave & W 133 St,7790.04,40.81296,-73.941878,left_only
2114,E 149 St & Eagle Ave,7793.02,40.814046,-73.91186,left_only
2115,E 149 St & Eagle Ave,7793.02,40.814192295,-73.912093878,right_only
2116,Frederick Douglass Blvd & W 129 St,7795.09,40.8125511,-73.9492286,both
2117,Willis Ave & E 143 St,7798.02,40.812299,-73.92037,both
2118,Amsterdam Ave & W 125 St,7800.03,40.813363552,-73.956506729,right_only
2119,Amsterdam Ave & W 125 St,7800.03,40.813358,-73.956461,left_only
2120,E 138 St & Park Ave,7803.02,40.81263616769319,-73.92924964427948,left_only
2121,E 138 St & Park Ave,7803.02,40.81275773,-73.929365158,right_only
2122,E 138 St & Grand Concourse,7803.08,40.813224,-73.930605,both
2123,Beck St & Leggett Ave,7807.04,40.815077,-73.899939,both
2124,E 138 St & 5 Av,7809.13,40.81449,-73.936153,both
2125,E 149 St & Jackson Ave,7812.01,40.813168287,-73.909324884,right_only
2126,E 149 St & Jackson Ave,7812.01,40.813135,-73.909235,left_only
2127,Adam Clayton Powell Blvd & W 132 St,7814.01,40.813539,-73.94521,both
2128,Brook Ave & E 148 St,7816.14,40.814544201,-73.915104985,right_only
2129,Brook Ave & E 148 St,7816.14,40.814383,-73.915368,left_only
2130,W 129 St & Convent Ave,7818.17,40.814561844,-73.95349443,right_only
2131,W 129 St & Convent Ave,7818.17,40.814394437915816,-73.95324736833572,left_only
2132,Hunts Point Ave & Bryant Ave,7820.05,40.813991,-73.8855,left_only
2133,Hunts Point Ave & Bryant Ave,7820.05,40.814141154,-73.885668874,right_only
2134,Morris Ave & E 142 St,7821.01,40.814469,-73.924963,left_only
2135,Morris Ave & E 142 St,7821.01,40.814401627,-73.924923539,right_only
2136,Broadway & Moylan Pl,7823.03,40.8143256,-73.9590255,left_only
2137,Broadway & Moylan Pl,7823.03,40.814318657,-73.959094644,right_only
2138,Prospect Ave & E 151 St,7830.03,40.814232,-73.903927,both
2139,W 135 St & Lenox Terrace Pl,7832.04,40.813619,-73.939336,both
2140,St Ann's Ave & Westchester Ave,7835.10,40.815887,-73.911918,both
2141,St Nicholas Ave & W 134 St,7837.30,40.816212773,-73.948271632,right_only
2142,St Nicholas Ave & W 134 St,7837.30,40.816234,-73.948222,left_only
2143,Courtlandt Ave & E 149 St,7840.05,40.816293597,-73.919641256,right_only
2144,Courtlandt Ave & E 149 St,7840.05,40.816402,-73.919549,left_only
2145,E 147 St & Bergen Ave,7840.11,40.814673,-73.91839,left_only
2146,E 147 St & Bergen Ave,7840.11,40.814662933,-73.918358445,right_only
2147,Amsterdam Ave & W 131 St,7842.16,40.816355,-73.954295,left_only
2148,Amsterdam Ave & W 131 St,7842.16,40.816296816,-73.954327226,right_only
2149,Barry St & Tiffany St,7844.05,40.816126,-73.891559,both
2150,Grand Concourse & E 144 St,7845.06,40.816576,-73.927987,left_only
2151,Grand Concourse & E 144 St,7845.06,40.816825986,-73.927970767,right_only
2152,Longwood Ave & Southern Blvd,7849.10,40.816343,-73.896447,both
2153,5 Av & W 139 St,7851.04,40.815484,-73.935856,both
2154,Westchester Ave & Jackson Ave,7853.01,40.816124,-73.908116,left_only
2155,Westchester Ave & Jackson Ave,7853.01,40.81608057,-73.908222556,right_only
2156,Adam Clayton Powell Blvd & W 138 St,7855.03,40.81695971032464,-73.9422959089279,both
2157,Bergen Ave & E 152 St,7858.02,40.817166,-73.914737,both
2158,Convent Ave & W 135 St,7860.08,40.818215,-73.950988,left_only
2159,Convent Ave & W 135 St,7860.08,40.818172455,-73.951117754,right_only
2160,E 149 St & Morris Ave,7863.03,40.81734,-73.922962,both
2161,Broadway & W 131 St,7865.09,40.817555,-73.957163,left_only
2162,Broadway & W 131 St,7865.09,40.817414284,-73.957248092,right_only
2163,Southern Blvd & Tiffany St,7867.04,40.818269134,-73.893828154,right_only
2164,Southern Blvd & Tiffany St,7867.04,40.818185,-73.894143,left_only
2165,Gerard Ave & E 146 St,7868.05,40.817755,-73.92965,left_only
2166,Gerard Ave & E 146 St,7868.05,40.817934275,-73.929597139,right_only
2167,Prospect Ave & Longwood Ave,7870.02,40.81899,-73.90202,left_only
2168,Prospect Ave & Longwood Ave,7870.02,40.818938017,-73.902073026,right_only
2169,Lenox Ave & W 140 St,7872.03,40.817245,-73.938787,left_only
2170,Lenox Ave & W 140 St,7872.03,40.817207932,-73.938803792,right_only
2171,Frederick Douglass Blvd & W 139 St,7876.07,40.81900581806558,-73.94476890563965,both
2172,Melrose Ave & E 150 St,7879.01,40.81677258,-73.917481184,right_only
2173,Melrose Ave & E 150 St,7879.01,40.816827,-73.917338,left_only
2174,Old Broadway & W 133 St,7881.09,40.818212,-73.955277,left_only
2175,Old Broadway & W 133 St,7881.09,40.818096757,-73.955187082,right_only
2176,Lafayette Ave & Hunts Point Ave,7883.06,40.816567,-73.888161,left_only
2177,Lafayette Ave & Hunts Point Ave,7883.06,40.816599965,-73.888224721,right_only
2178,Seneca Ave & Irvine St,7883.09,40.81872569990116,-73.88862490653992,left_only
2179,Seneca Ave & Irvine St,7883.09,40.818696618,-73.888831377,right_only
2180,E 149 St & Park Ave,7884.04,40.818161845,-73.925324917,right_only
2181,E 149 St & Park Ave,7884.04,40.818154,-73.925294,left_only
2182,12 Ave & W 125 St,7886.02,40.818299,-73.960405,both
2183,Dawson St & Intervale Ave,7888.10,40.819963574,-73.897323728,right_only
2184,Dawson St & Intervale Ave,7888.10,40.819999,-73.897263,left_only
2185,Westchester Ave & E 156 St,7891.06,40.817749619,-73.90535152,right_only
2186,Westchester Ave & E 156 St,7891.06,40.817802,-73.905203,left_only
2187,Adam Clayton Powell Blvd & W 141 St,7893.05,40.819446206,-73.940961242,right_only
2188,Adam Clayton Powell Blvd & W 141 St,7893.05,40.819241,-73.941057,left_only
2189,E 156 & Brook Ave,7896.11,40.819890499,-73.912469983,right_only
2190,E 156 & Brook Ave,7896.11,40.819823,-73.912411,left_only
2191,St Nicholas Ave & W 137 St,7898.03,40.818477,-73.947568,both
2192,Morris Ave & E 153 St,7901.04,40.820036,-73.921411,both
2193,Broadway & W 133 St,7903.02,40.8190344,-73.956156,both
2194,Garrison Ave & Manida St,7905.05,40.818743,-73.890247,left_only
2195,Garrison Ave & Manida St,7905.05,40.818823814,-73.890200257,right_only
2196,E 150 St & Gerard Ave,7906.13,40.820089,-73.928947,left_only
2197,E 150 St & Gerard Ave,7906.13,40.820138812,-73.929177642,right_only
2198,Westchester Ave & Longwood Ave,7909.07,40.819701,-73.901311,both
2199,Lenox Ave & W 144 St,7910.01,40.819783,-73.936521,both
2200,Lenox Ave & W 146 St,7910.10,40.821111,-73.935971,both
2201,Cauldwell Ave & E 158 St,7913.15,40.81989,-73.908351,left_only
2202,Cauldwell Ave & E 158 St,7913.15,40.8198421,-73.90838778,right_only
2203,Edgecombe Ave & W 141 St,7915.11,40.820681,-73.945144,both
2204,Melrose Ave & E 154 St,7918.12,40.819604993,-73.916092634,right_only
2205,Melrose Ave & E 154 St,7918.12,40.819609,-73.916071,left_only
2206,Amsterdam Ave & W 136 St,7920.05,40.819746,-73.951819,left_only
2207,Amsterdam Ave & W 136 St,7920.05,40.819749594,-73.951750636,right_only
2208,Faile St & Garrison Ave,7922.01,40.820578,-73.888271,left_only
2209,Faile St & Garrison Ave,7922.01,40.820695281,-73.888356447,right_only
2210,W 133 St & 12 Ave,7925.04,40.820003,-73.959089,both
2211,E 163 St & Tiffany St,7927.08,40.82109344,-73.895271659,right_only
2212,E 163 St & Tiffany St,7927.08,40.821075,-73.895069,left_only
2213,E 160 St & Tinton Ave,7931.05,40.820237279,-73.90392673,right_only
2214,E 160 St & Tinton Ave,7931.05,40.820302,-73.903944,left_only
2215,W 144 St & Adam Clayton Powell Blvd,7932.10,40.820908427,-73.939214945,right_only
2216,W 144 St & Adam Clayton Powell Blvd,7932.10,40.820877,-73.939249,left_only
2217,Brook Ave & E 157 St,7935.07,40.820713,-73.911759,both
2218,St. Nicholas Terrace & Convent Ave,7937.15,40.821015239,-73.947735429,right_only
2219,St. Nicholas Terrace & Convent Ave,7937.15,40.821294,-73.947868,left_only
2220,E 155 St & Courtlandt Ave,7940.02,40.82057,-73.917579,both
2221,E 156 St & Courtlandt Ave,7940.04,40.821350336,-73.917110085,right_only
2222,E 156 St & Courtlandt Ave,7940.04,40.82123860172,-73.9173299074173,left_only
2223,Broadway & W 138 St,7942.07,40.82182,-73.95353,both
2224,Riverside Dr & W 138 St,7942.21,40.823168,-73.955857,both
2225,Walton Ave & E 153 St,7945.07,40.822351,-73.926907,both
2226,Intervale Ave & Westchester Ave,7948.10,40.822001219,-73.896759033,right_only
2227,Intervale Ave & Westchester Ave,7948.10,40.821967,-73.896752,left_only
2228,Cauldwell Ave & E 161 St,7952.02,40.82186687,-73.907532573,right_only
2229,Cauldwell Ave & E 161 St,7952.02,40.82188,-73.907521,left_only
2230,Frederick Douglass Blvd & W 145 St,7954.12,40.823061,-73.941928,both
2231,E 158 St & Melrose Ave,7957.11,40.822265744,-73.914577007,right_only
2232,E 158 St & Melrose Ave,7957.11,40.822215,-73.914688,left_only
2233,Hamilton Pl & W 140 St,7959.18,40.822756,-73.951346,both
2234,Concourse Village West & E 156 St,7962.01,40.823162,-73.923267,left_only
2235,Concourse Village West & E 156 St,7962.01,40.823391914,-73.923137069,right_only
2236,E 165 St & Fox St,7966.02,40.823959112,-73.894075274,right_only
2237,E 165 St & Fox St,7966.02,40.82394,-73.894025,left_only
2238,River Ave & E 151 St,7967.04,40.822217,-73.928939,both
2239,E 163 St & Union Ave,7970.05,40.822545,-73.901824,left_only
2240,E 163 St & Union Ave,7970.05,40.822574496,-73.901702642,right_only
2241,W 147 St & Adam Clayton Powell Blvd,7971.07,40.82281,-73.937413,left_only
2242,W 147 St & Adam Clayton Powell Blvd,7971.07,40.822712779,-73.9374336,right_only
2243,3 Ave & E 163 St,7974.01,40.823863626,-73.90886116,right_only
2244,3 Ave & E 163 St,7974.01,40.823872,-73.908699,left_only
2245,Edgecombe Ave & W 145 St,7976.08,40.823498,-73.94386,left_only
2246,Edgecombe Ave & W 145 St,7976.08,40.823529005,-73.943922162,right_only
2247,E 161 St & Park Ave,7979.17,40.824811,-73.916407,left_only
2248,E 161 St & Park Ave,7979.17,40.824869394,-73.916583657,right_only
2249,Broadway & W 142 St,7981.16,40.824686,-73.951947,both
2250,W 140 St & Riverside Dr,7981.27,40.824013,-73.954743,both
2251,Longfellow Ave & Aldus St,7983.02,40.82,-73.89,both
2252,Longfellow Ave & E 165 St,7983.04,40.825322,-73.887729,left_only
2253,Longfellow Ave & E 165 St,7983.04,40.825494885,-73.887881517,right_only
2254,Grand Concourse & E 156 St,7984.04,40.823369384,-73.924737334,right_only
2255,Grand Concourse & E 156 St,7984.04,40.823429,-73.924689,left_only
2256,Rogers Pl & E 165 St,7987.14,40.82388366441761,-73.8974027708582,left_only
2257,Rogers Pl & E 165 St,7987.14,40.823899031,-73.897391558,right_only
2258,Tinton Ave & E 165 St,7991.01,40.824851513,-73.902410507,right_only
2259,Tinton Ave & E 165 St,7991.01,40.824796,-73.90242,left_only
2260,Bradhurst Ave & W 148 St,7992.04,40.825125,-73.941616,left_only
2261,Bradhurst Ave & W 148 St,7992.04,40.825079083,-73.941629648,right_only
2262,Washington Ave & E 163 St,7995.04,40.823964953,-73.910975218,right_only
2263,Washington Ave & E 163 St,7995.04,40.824,-73.91089,left_only
2264,W 145 St & Amsterdam Ave,7997.08,40.825244,-73.947257,left_only
2265,W 145 St & Amsterdam Ave,7997.08,40.825143933,-73.947021842,right_only
2266,Concourse Village East & E 158 St,8000.02,40.823713064,-73.919399023,right_only
2267,Concourse Village East & E 158 St,8000.02,40.823732,-73.919379,left_only
2268,Westchester Ave & Southern Blvd,8004.03,40.82500577,-73.891667485,right_only
2269,Westchester Ave & Southern Blvd,8004.03,40.824956,-73.891677,left_only
2270,E 157 St & River Ave,8005.03,40.825737,-73.927311,both
2271,River Ave & E 153 St,8005.08,40.82441,-73.92818,both
2272,Prospect Ave & E 167 St,8008.03,40.826300979,-73.898782015,right_only
2273,Prospect Ave & E 167 St,8008.03,40.826303,-73.898751,left_only
2274,Adam Clayton Powell Blvd & W 151 St,8009.05,40.825289,-73.936232,left_only
2275,Adam Clayton Powell Blvd & W 151 St,8009.05,40.825279117,-73.936266065,right_only
2276,3 Ave & Franklin Ave,8012.04,40.82696,-73.907451,left_only
2277,3 Ave & Franklin Ave,8012.04,40.827108026,-73.907437801,right_only
2278,St Nicholas Ave & W 150 St,8013.07,40.827209473,-73.942778349,right_only
2279,St Nicholas Ave & W 150 St,8013.07,40.827212,-73.942722,left_only
2280,Park Ave & E 162 St,8016.07,40.825716,-73.915585,both
2281,Riverside Dr & W 145 St,8018.04,40.827312946,-73.952026963,right_only
2282,Riverside Dr & W 145 St,8018.04,40.827305,-73.951989,left_only
2283,W 146 St & Broadway,8018.09,40.826969,-73.949738,left_only
2284,W 146 St & Broadway,8018.09,40.827066302,-73.949628949,right_only
2285,Home St & Westchester Ave,8020.01,40.827629,-73.886659,left_only
2286,Home St & Westchester Ave,8020.01,40.827710629,-73.886661649,right_only
2287,Grand Concourse & E 161 St,8021.11,40.82713380423556,-73.9227358996868,left_only
2288,Grand Concourse & E 161 St,8021.11,40.827311635,-73.922708511,right_only
2289,E 169 St & Fox St,8024.05,40.827184,-73.893721,left_only
2290,E 169 St & Fox St,8024.05,40.827098966,-73.89362061,right_only
2291,E 153 St & E 157 St,8025.01,40.826568484,-73.929271221,right_only
2292,E 153 St & E 157 St,8025.01,40.826677,-73.929327,left_only
2293,Macombs Pl & W 152 St,8029.28,40.826406,-73.937948,left_only
2294,Macombs Pl & W 152 St,8029.28,40.826488376,-73.937921405,right_only
2295,W 148 St & Amsterdam Ave,8033.09,40.827075,-73.945909,both
2296,Morris Ave & E 163 St,8036.05,40.827230499624726,-73.91765579597632,left_only
2297,Morris Ave & E 163 St,8036.05,40.827121735,-73.917763352,right_only
2298,E 167 St & Bryant Ave,8040.03,40.826732397,-73.888721704,right_only
2299,E 167 St & Bryant Ave,8040.03,40.826706,-73.888719,left_only
2300,E 161 St & River Ave,8041.07,40.827944517,-73.927185535,right_only
2301,E 161 St & River Ave,8041.07,40.827883,-73.927111,left_only
2302,Intervale Ave & Kelly St,8044.09,40.827301,-73.896372,both
2303,E 167 St & Franklin Ave,8048.01,40.82900393,-73.905244112,right_only
2304,E 167 St & Franklin Ave,8048.01,40.82895,-73.90521,left_only
2305,Boston Rd & E 167 St,8048.04,40.828254819,-73.903612852,right_only
2306,Boston Rd & E 167 St,8048.04,40.828199,-73.903719,left_only
2307,Edgecombe Ave & W 150 St,8049.05,40.826881,-73.941427,both
2308,Convent Ave & W 151 St,8049.10,40.828385592,-73.942896962,right_only
2309,Convent Ave & W 151 St,8049.10,40.82831,-73.942924,left_only
2310,Webster Ave & E 166 St,8052.01,40.828961849,-73.911267042,right_only
2311,Webster Ave & E 166 St,8052.01,40.828975,-73.911259,left_only
2312,E 165 St & Clay Ave,8052.02,40.82807219,-73.912906051,right_only
2313,E 165 St & Clay Ave,8052.02,40.82809,-73.91288,left_only
2314,Riverside Dr & W 148 St,8054.04,40.829114,-73.950426,left_only
2315,Riverside Dr & W 148 St,8054.04,40.829212189,-73.950420856,right_only
2316,Grand Concourse & E 164 St,8057.02,40.829608,-73.921461,left_only
2317,Grand Concourse & E 164 St,8057.02,40.829580545,-73.921503663,right_only
2318,Freeman St & Southern Blvd,8060.01,40.830051,-73.892103,left_only
2319,Freeman St & Southern Blvd,8060.01,40.830074906,-73.892286301,right_only
2320,Jerome Ave & Anderson Ave,8061.01,40.830179,-73.928747,left_only
2321,Jerome Ave & Anderson Ave,8061.01,40.830180526,-73.928886771,right_only
2322,Union Ave & E 169 St,8064.03,40.82995,-73.898802,both
2323,W 155 St & Frederick Douglass Blvd,8065.13,40.82923,-73.936996,left_only
2324,W 155 St & Frederick Douglass Blvd,8065.13,40.829230905,-73.936902285,right_only
2325,Washington Ave & E 167 St,8068.01,40.829896,-73.907618,left_only
2326,Washington Ave & E 167 St,8068.01,40.829847932,-73.907654047,right_only
2327,Amsterdam Ave & W 152 St,8069.01,40.829523,-73.944279,both
2328,Sherman Ave & E 166 St,8072.06,40.83130549267296,-73.91744792461395,both
2329,West Farms Rd & Boone Ave,8076.08,40.830294847,-73.886192918,right_only
2330,West Farms Rd & Boone Ave,8076.08,40.8301283948092,-73.88630211353302,left_only
2331,Gerard Ave & E 164 St,8077.07,40.830262,-73.923391,both
2332,Freeman St & Reverend James A Polite Ave,8080.01,40.830529,-73.894717,both
2333,Jerome Ave & Ogden Ave,8081.01,40.829797,-73.931015,both
2334,Fulton Ave & E 168 St,8084.03,40.830471,-73.904556,left_only
2335,Fulton Ave & E 168 St,8084.03,40.830468059,-73.904506922,right_only
2336,St. Nicholas Ave & W 155 St,8085.05,40.830663,-73.941323,both
2337,St. Nicholas Ave & W 157 St,8085.09,40.832314,-73.94102,both
2338,Harlem River Dr & W 155 St,8085.13,40.830476,-73.939929,left_only
2339,Harlem River Dr & W 155 St,8085.13,40.830747366,-73.939843774,right_only
2340,E 167 St & Clay Ave,8088.01,40.83094,-73.91125,left_only
2341,E 167 St & Clay Ave,8088.01,40.830856085,-73.911203146,right_only
2342,Broadway & W 153 St,8089.05,40.831327,-73.946665,both
2343,Grand Concourse & E 166 St,8092.06,40.83196,-73.91956,left_only
2344,Grand Concourse & E 166 St,8092.06,40.831972003,-73.919584036,right_only
2345,Hoe Ave & Jennings St,8095.06,40.832171,-73.889686,left_only
2346,Hoe Ave & Jennings St,8095.06,40.832175255,-73.889676452,right_only
2347,Jerome Ave & E 164 St,8096.02,40.831444,-73.926226,left_only
2348,Jerome Ave & E 164 St,8096.02,40.83154273,-73.926153064,right_only
2349,Anderson Ave & W 164 St,8096.03,40.831979513,-73.92739594,right_only
2350,Anderson Ave & W 164 St,8096.03,40.832057,-73.927421,left_only
2351,Prospect Ave & Jennings St,8099.04,40.831762,-73.896853,both
2352,Frederick Douglass Blvd & Harlem River Dr,8100.01,40.830702,-73.936371,left_only
2353,Frederick Douglass Blvd & Harlem River Dr,8100.01,40.830751538,-73.936332822,right_only
2354,3 Ave & E 169 St,8103.05,40.832678,-73.905158,left_only
2355,3 Ave & E 169 St,8103.05,40.832685232,-73.905182481,right_only
2356,Amsterdam Ave & W 156 St,8104.10,40.832081,-73.942386,left_only
2357,Amsterdam Ave & W 156 St,8104.10,40.832083344,-73.942775249,right_only
2358,Morris Ave & McClellan St,8107.10,40.831584,-73.9149,left_only
2359,Morris Ave & McClellan St,8107.10,40.831614137,-73.914948702,right_only
2360,Riverside Dr & W 153 St,8108.02,40.832164,-73.949702,both
2361,Boone Ave & E 172 St,8110.04,40.832704306,-73.885332584,right_only
2362,Boone Ave & E 172 St,8110.04,40.832649,-73.885272,left_only
2363,Gerard Ave & E 165 St,8111.04,40.831797957,-73.922433257,right_only
2364,Gerard Ave & E 165 St,8111.04,40.83173,-73.922394,left_only
2365,River Ave & McClellan St,8111.07,40.83406,-73.92243,both
2366,Louis Nine Blvd & Intervale Ave,8114.02,40.831998,-73.892686,left_only
2367,Louis Nine Blvd & Intervale Ave,8114.02,40.832072377,-73.892686725,right_only
2368,Ogden Ave & W 164 St,8115.01,40.832757473,-73.929324627,right_only
2369,Ogden Ave & W 164 St,8115.01,40.832812,-73.929372,left_only
2370,Franklin Ave & E 169 St,8118.02,40.831741214,-73.902064323,right_only
2371,Franklin Ave & E 169 St,8118.02,40.83171,-73.90208,left_only
2372,W 159 St & Edgecombe Ave,8119.05,40.833303,-73.939326,both
2373,E 169 St & Webster Ave,8122.04,40.833894849,-73.908981681,right_only
2374,E 169 St & Webster Ave,8122.04,40.834015,-73.908863,left_only
2375,Broadway & W 155 St,8123.02,40.83299,-73.94592,left_only
2376,Broadway & W 155 St,8123.02,40.833025694,-73.945941329,right_only
2377,Grand Concourse & E 167 St,8126.07,40.834263,-73.917641,left_only
2378,Grand Concourse & E 167 St,8126.07,40.834232926,-73.917678833,right_only
2379,Southern Blvd & E 172 St,8129.02,40.834164858,-73.889513493,right_only
2380,Southern Blvd & E 172 St,8129.02,40.834124,-73.88955,left_only
2381,E 165 St & Jerome Ave,8130.02,40.83263,-73.925101,both
2382,Boston Rd & Prospect Ave,8133.08,40.83324635,-73.896609664,right_only
2383,Boston Rd & Prospect Ave,8133.08,40.833246,-73.896599,left_only
2384,3 Ave & E 170 St,8137.06,40.834857,-73.903743,both
2385,W 160 St & St. Nicholas Ave,8138.07,40.834468,-73.939865,both
2386,College Ave & E 169 St,8141.05,40.835122799036405,-73.91196817159653,left_only
2387,College Ave & E 169 St,8141.05,40.835212231,-73.911881328,right_only
2388,E 174 St & Longfellow Ave,8144.09,40.836201191,-73.884438396,right_only
2389,E 174 St & Longfellow Ave,8144.09,40.836274,-73.884308,left_only
2390,Gerard Ave & McClellan St,8145.03,40.833909,-73.92112,both
2391,Ogden Ave & W 165 St,8149.09,40.834457,-73.928381,both
2392,Fulton Ave & St. Paul's Pl,8152.03,40.83545,-73.90153,left_only
2393,Fulton Ave & St. Paul's Pl,8152.03,40.83540976,-73.901538014,right_only
2394,W 163 St & Edgecombe Ave,8153.10,40.835798,-73.937496,both
2395,E 170 St & Clay Ave,8156.01,40.837213,-73.908345,left_only
2396,E 170 St & Clay Ave,8156.01,40.837209821,-73.908445954,right_only
2397,E 170 St & Webster Ave,8156.03,40.83617913677475,-73.90730146322765,both
2398,Broadway & W 160 St,8157.06,40.835693359,-73.943464875,right_only
2399,Broadway & W 160 St,8157.06,40.835775,-73.9434,left_only
2400,Sheridan Ave & E 168 St,8160.03,40.835334,-73.9154,left_only
2401,Sheridan Ave & E 168 St,8160.03,40.835208178,-73.915477037,right_only
2402,Southern Blvd & E 174 St,8163.05,40.836750865,-73.887859344,right_only
2403,Southern Blvd & E 174 St,8163.05,40.836733,-73.887931,left_only
2404,Wilkins Ave & Crotona Park E,8167.02,40.835270166,-73.895115137,right_only
2405,Wilkins Ave & Crotona Park E,8167.02,40.835302,-73.895133,left_only
2406,Charlotte St & Boston Rd,8167.04,40.835927248,-73.893179893,right_only
2407,Charlotte St & Boston Rd,8167.04,40.8358771,-73.8931428,left_only
2408,E 171 St & 3 Ave,8171.06,40.837181091,-73.902223468,right_only
2409,E 171 St & 3 Ave,8171.06,40.837119,-73.902185,left_only
2410,Amsterdam Ave & W 162 St,8172.07,40.836327672,-73.939749837,right_only
2411,Amsterdam Ave & W 162 St,8172.07,40.83618,-73.939789,left_only
2412,College Ave & E 170 St,8175.06,40.83770752,-73.910446048,right_only
2413,College Ave & E 170 St,8175.06,40.837576,-73.910489,left_only
2414,Walton Ave & E 168 St,8179.03,40.836573482,-73.918347716,right_only
2415,Walton Ave & E 168 St,8179.03,40.83649,-73.918316,left_only
2416,Crotona Park East & E 173 St,8182.02,40.837037,-73.890413,both
2417,University Ave & W 168 St,8183.02,40.838706,-73.927034,left_only
2418,University Ave & W 168 St,8183.02,40.838931918,-73.927101374,right_only
2419,Nelson Ave & 167 St,8183.08,40.83670566862804,-73.92608866095543,left_only
2420,Nelson Ave & 167 St,8183.08,40.836778641,-73.926052213,right_only
2421,Fulton Ave & E 172 St,8186.01,40.839236021,-73.899065614,right_only
2422,Fulton Ave & E 172 St,8186.01,40.839229,-73.899047,left_only
2423,E 171 St & Webster Ave,8190.03,40.838379,-73.905838,left_only
2424,E 171 St & Webster Ave,8190.03,40.838432908,-73.905778527,right_only
2425,Broadway & W 165 St,8191.01,40.839137,-73.941409,both
2426,Grand Concourse & E 171 St,8194.06,40.839549,-73.913004,left_only
2427,Grand Concourse & E 171 St,8194.06,40.839544535,-73.912998199,right_only
2428,E 170 St & Sheridan Ave,8194.07,40.838300705,-73.912534475,right_only
2429,E 170 St & Sheridan Ave,8194.07,40.838315,-73.912604,left_only
2430,Southern Blvd & E 175 St,8196.02,40.839482307,-73.886392832,right_only
2431,Southern Blvd & E 175 St,8196.02,40.839335,-73.886445,left_only
2432,Shakespeare Ave & W 169 St,8198.05,40.839399099,-73.922588944,right_only
2433,Shakespeare Ave & W 169 St,8198.05,40.839312,-73.922423,left_only
2434,3 Ave & E 172 St,8205.05,40.839586,-73.900277,left_only
2435,3 Ave & E 172 St,8205.05,40.839533806,-73.900368929,right_only
2436,Amsterdam Ave & W 167 St,8206.17,40.839443,-73.937044,both
2437,Morris Ave & E 171 St,8209.01,40.83902657,-73.910834312,right_only
2438,Morris Ave & E 171 St,8209.01,40.83899,-73.9109,left_only
2439,W 163 St & Riverside Dr,8210.01,40.839278,-73.945446,both
2440,Plaza Dr & W 170 St,8213.01,40.840484,-73.917946,both
2441,Waterloo Pl & Crotona Park East,8216.02,40.839194,-73.888587,left_only
2442,Waterloo Pl & Crotona Park East,8216.02,40.839262843,-73.888556123,right_only
2443,Ogden Ave & Merriam Ave,8218.04,40.838895917,-73.926031828,right_only
2444,Ogden Ave & Merriam Ave,8218.04,40.839142,-73.925961,left_only
2445,Clay Ave & Claremont Pkwy,8225.05,40.83999,-73.90549,both
2446,W 165 St & Fort Washington Ave,8226.05,40.84004,-73.942939,both
2447,Broadway & W 168 St,8226.06,40.84089603193041,-73.93972098827362,both
2448,W 168th S & Fort Washington Ave,8226.07,40.84210236102173,-73.9422395825386,both
2449,Sheridan Ave & E 172 St,8229.04,40.840494,-73.911479,left_only
2450,Sheridan Ave & E 172 St,8229.04,40.840531468,-73.911476254,right_only
2451,Inwood Ave & W 170 St,8233.01,40.840536,-73.919228,both
2452,Crotona Park North & Prospect Ave,8236.01,40.841205716,-73.892480493,right_only
2453,Crotona Park North & Prospect Ave,8236.01,40.841092,-73.892317,left_only
2454,3 Ave & E 174 St,8241.07,40.842180133,-73.898428082,right_only
2455,3 Ave & E 174 St,8241.07,40.84224,-73.8985,left_only
2456,Amsterdam Ave & W 172 St,8242.04,40.84220624,-73.93516624,right_only
2457,Amsterdam Ave & W 172 St,8242.04,40.842173,-73.935111,left_only
