station_name,station_id,lat,lng,_merge
Ditmars Blvd & 79 St,6994.06,40.768728,-73.890745,left_only
30 Ave & 21 St,6996.01,40.7703743,-73.9286078,left_only
E 72 St & Park Ave,6998.08,40.77118287540658,-73.96409422159195,left_only
Vernon Blvd & 31 Ave,7003.06,40.7692475,-73.9354504,both
Steinway St & 23 Ave,7009.02,40.7713937,-73.9077436,left_only
43 St & 23 Ave,7009.06,40.769673,-73.906018,left_only
Broadway & W 61 St,7014.12,40.77003010255044,-73.9819684624672,left_only
31 St & Hoyt Ave N,7018.01,40.7711528,-73.9170074,both
E 77 St & 1 Ave,7020.02,40.77095553869235,-73.95356208096926,left_only
W 59 St & 10 Ave,7023.04,40.770513,-73.988038,both
Newtown Ave & 23 St,7026.08,40.7713615,-73.9246145,left_only
3 Ave & E 72 St,7028.04,40.7699426,-73.96060712,both
76 St & 21 Ave,7032.02,40.77028,-73.893675,left_only
Hazen St & 20 Ave,7032.06,40.772092,-73.895166,left_only
30 Ave & 12 St,7034.09,40.771717105208275,-73.93159255385399,both
Ditmars Blvd & 43 St,7039.03,40.771203,-73.903865,left_only
35 St & 23 Ave,7047.07,40.77301508291382,-73.91119033098221,left_only
E 82 St & East End Ave,7049.04,40.7724607,-73.9468208,both
W 63 St & Broadway,7052.01,40.77163851,-73.98261428,both
E 78 St & 2 Ave,7057.07,40.7727966,-73.95577801,left_only
11 Ave & W 59 St,7059.01,40.77149671054441,-73.99046033620834,left_only
West End Ave & W 60 St,7059.08,40.77237,-73.99005,both
21 Ave & 80 St,7060.02,40.770888,-73.889914,left_only
18 St & 27 Ave,7062.07,40.772768286288304,-73.92743647098541,left_only
20 Ave & 48 St,7066.01,40.772899,-73.896849,left_only
8 St & Astoria Blvd,7068.07,40.7725996921817,-73.93266275525093,both
Steinway St & Ditmars Blvd,7074.01,40.772717,-73.906127,both
Central Park West & W 68 St,7079.06,40.7734066,-73.97782542,both
23 Rd & 31 St,7082.14,40.77336750284339,-73.91382560133934,left_only
E 81 St & York Ave,7084.12,40.7728384,-73.94989233,both
E 77 St & 3 Ave,7092.06,40.77314236,-73.95856158,both
27 Ave & 9 St,7098.05,40.7739825,-73.9309134,both
5 Ave & E 72 St,7100.07,40.77282817,-73.96685276,both
36 St & Ditmars Blvd,7111.10,40.774306,-73.908335,both
E 85 St & East End Ave,7113.05,40.774318113273914,-73.94548773765564,both
East End Ave & E 86 St,7113.08,40.77518615,-73.94446054,both
W 67 St & Broadway,7116.04,40.77492513,-73.98266566,left_only
24 Ave & 29 St,7119.04,40.7729,-73.916142,left_only
E 81 St & 1 Ave,7121.13,40.77377781072322,-73.95197331905365,both
W 64 St & Thelonious Monk Circle,7123.04,40.77515953434235,-73.98918695747852,left_only
21 St & Hoyt Ave S,7126.01,40.774645,-73.923706,left_only
E 76 St & Park Ave,7128.08,40.773763,-73.96222088,left_only
27 Ave & 3 St,7132.08,40.77485,-73.9342,left_only
Steinway St & 21 Ave,7137.04,40.774798,-73.903787,both
Central Park West & W 72 St,7141.07,40.77579376683666,-73.9762057363987,both
31 St & 23 Ave,7144.01,40.7747878,-73.9125551,both
31 St & Ditmars Blvd,7144.02,40.776168,-73.910485,left_only
Amsterdam Ave & W 66 St,7149.05,40.7746671,-73.98470567,both
24 Ave & 26 St,7152.10,40.774591,-73.918544,both
E 81 St & 3 Ave,7154.07,40.77573034,-73.9567526,left_only
Astoria Park S & Shore Blvd,7159.08,40.7767,-73.927631,left_only
5 Ave & E 78 St,7161.08,40.77632142182271,-73.96427392959595,left_only
20 Ave & 42 St,7163.07,40.775415,-73.900063,left_only
35 St & 21 Ave,7170.04,40.776745,-73.906558,left_only
Columbus Ave & W 72 St,7175.05,40.7770575,-73.97898475,left_only
23 Ave & 27 St,7178.02,40.776165,-73.9153175,both
E 84 St & 1 Ave,7180.02,40.77565541,-73.95068615,left_only
Riverside Blvd & W 67 St,7183.03,40.777507027547976,-73.98888587951659,both
19 St & 24 Ave,7186.15,40.7774552,-73.9225403,both
E 81 St & Park Ave,7188.10,40.77677702,-73.9590097,both
Madison Ave & E 82 St,7188.13,40.7781314,-73.96069399,both
20 Ave & 38 St,7196.04,40.777112,-73.902382,both
31 St & 21 Ave,7202.07,40.77813,-73.90842,left_only
E 89 St & York Ave,7204.08,40.7779453,-73.946041,both
W 70 St & Amsterdam Ave,7207.08,40.77748046,-73.98288594,both
21 St & 23 Ave,7210.07,40.778557,-73.919046,left_only
E 85 St & 3 Ave,7212.05,40.77801203,-73.95407149,both
Steinway St & 19 Ave,7220.01,40.778089,-73.899558,left_only
W 74 St & Columbus Ave,7230.10,40.7785669,-73.97754961,both
Crescent St & Ditmars Blvd,7233.05,40.7787185,-73.9145645,both
E 88 St & 1 Ave,7235.13,40.778301,-73.9488134,left_only
E 84 St & Park Ave,7243.04,40.77862688,-73.95772073,both
Central Park West & W 76 St,7253.04,40.77896784,-73.97374737,left_only
20 Ave & 31 St,7256.01,40.78001336610564,-73.90667617321014,left_only
Amsterdam Ave & W 73 St,7260.09,40.77966809007312,-73.98093044757842,left_only
E 89 St & 3 Ave,7265.10,40.7806284,-73.9521667,both
Shore Blvd & Astoria Park,7271.01,40.77977,-73.923162,both
W 76 St & Columbus Ave,7281.09,40.7801839724239,-73.97728532552719,both
21 Ave & Crescent St,7284.01,40.780478,-73.912212,left_only
E 91 St & 2 Ave,7286.01,40.78115276427915,-73.94963040947914,left_only
E 93 St & 2 Ave,7286.02,40.782454175279874,-73.9489196240902,both
1 Ave & E 94 St,7286.05,40.7817212,-73.94594,both
Riverside Dr & W 72 St,7288.04,40.78057799010334,-73.98562431335449,left_only
Ditmars Blvd & 19 St,7291.06,40.78145,-73.9183302,left_only
E 88 St & Park Ave,7293.10,40.781410700190015,-73.95595908164978,both
W 82 St & Central Park West,7304.08,40.78275,-73.97137,left_only
Amsterdam Ave & W 79 St,7311.02,40.7829391,-73.9786517,both
21 St & 21 Ave,7314.03,40.782465,-73.914527,left_only
5 Ave & E 87 St,7323.09,40.78232260730881,-73.95987510681152,left_only
Wards Meadow Comfort Station,7327.01,40.78294,-73.93077,left_only
2 Ave & E 96 St,7338.02,40.7839636,-73.9471673,both
Riverside Dr & W 78 St,7340.06,40.78414472,-73.98362492,both
West End Ave & W 78 St,7340.07,40.783786,-73.981687,both
21 Ave & Shore Blvd,7342.01,40.783956,-73.916894,both
E 91 St & Park Ave,7344.05,40.7835016,-73.955327,both
Central Park West & W 85 St,7354.01,40.78476,-73.969862,both
Amsterdam Ave & W 82 St,7360.10,40.78524672,-73.97667321,both
20 Ave & 21 St,7363.04,40.784003,-73.912297,left_only
E 97 St & 3 Ave,7365.08,40.7859201,-73.94860294,both
E 95 St & 3 Ave,7365.13,40.7849032,-73.950503,left_only
5 Ave & E 93 St,7372.10,40.7857851,-73.957481,both
W 84 St & Columbus Ave,7382.04,40.78499979,-73.97283406,left_only
2 Ave & E 99 St,7386.10,40.7862586,-73.94552579,left_only
Riverside Dr & W 82 St,7388.10,40.78720869,-73.98128127,both
20 Ave & Shore Blvd,7391.02,40.785994,-73.915098,left_only
E 97 St & Madison Ave,7393.09,40.787801,-73.953559,left_only
E 102 St & 1 Ave,7407.13,40.7869946,-73.94164802,both
W 84 St & Broadway,7409.08,40.7867947,-73.977112,left_only
3 Ave & E 100 St,7414.17,40.7877214,-73.94728331,both
W 90 St & Amsterdam Ave,7432.04,40.79017948095081,-73.97288918495178,both
W 89 St & Columbus Ave,7432.09,40.7882213,-73.97041561,both
2 Ave & E 104 St,7436.11,40.7892105,-73.94370784,left_only
Madison Ave & E 99 St,7443.01,40.78948541553215,-73.95242929458618,left_only
E 98 St & Park Ave,7443.17,40.78813,-73.95206,left_only
Pleasant Ave & E 116 St,7450.05,40.7949879,-73.9333349,left_only
Central Park W & W 91 St,7453.01,40.788665,-73.966801,left_only
E 106 St & 1 Ave,7456.03,40.7892529,-73.93956237,both
W 87 St & Amsterdam Ave,7458.03,40.78839,-73.9747,left_only
E 103 St & Lexington Ave,7463.09,40.7903051,-73.94755757,both
E 106 St & 2 Ave,7482.15,40.790586067792006,-73.94195795059204,both
W 87 St & West End Ave,7484.05,40.789622,-73.97757,left_only
E 102 St & Park Ave,7488.24,40.7904828,-73.95033068,left_only
W 92 St & Broadway,7502.01,40.7921,-73.9739,left_only
E 106 St & Lexington Ave,7504.18,40.791976,-73.945993,both
5 Ave & E 103 St,7511.19,40.7922553,-73.95249933,left_only
Icahn Stadium,7514.01,40.79346,-73.92389,left_only
Columbus Ave & W 95 St,7520.07,40.7919557,-73.968087,both
1 Ave & E 110 St,7522.02,40.7923272,-73.9383,left_only
West End Ave & W 94 St,7524.09,40.7941654,-73.974124,both
Riverside Dr & W 91 St,7524.16,40.79313480986663,-73.97700369358063,left_only
E 106 St & Madison Ave,7528.31,40.7934337,-73.94945003,left_only
W 100 St & Manhattan Ave,7538.14,40.795,-73.9645,left_only
Central Park W & W 97 St,7538.18,40.79249519495111,-73.96417066463071,both
E 114 St & 1 Ave,7540.02,40.7945663,-73.9362541,both
W 95 St & Broadway,7541.01,40.7937704,-73.971888,left_only
3 Ave & E 112 St,7543.15,40.795508,-73.941606,left_only
E 116 St & 2 Ave,7563.06,40.796879,-73.937261,both
Lexington Ave & E 111 St,7567.06,40.7954121,-73.9441232,left_only
Sunken Meadow Comfort Station,7571.01,40.79558,-73.91906,both
Central Park W & W 103 St,7577.27,40.79558954105342,-73.96188408136368,both
Pleasant Ave & E 120 St,7579.01,40.7974772,-73.9311847,left_only
E 117 St & 1 Ave,7579.11,40.79656826080296,-73.93459528684616,left_only
W 100 St & Broadway,7580.01,40.7973721,-73.97041192,left_only
W 111 St & 5 Ave,7587.16,40.79752078124755,-73.9489397406578,both
Columbus Ave & W 103 St,7595.17,40.7969347,-73.9643412291,left_only
E 115 St & Madison Ave,7599.02,40.7989445,-73.944846,left_only
E 115 St & Lexington Ave,7599.09,40.797911,-73.9423,left_only
Lenox Ave & W 111 St,7602.05,40.7987859,-73.9523,left_only
W 106 St & Central Park West,7606.01,40.7981856,-73.9605909006,left_only
W 104 St & Amsterdam Ave,7610.13,40.799041392882984,-73.96649479866028,left_only
E 118 St & 3 Ave,7611.02,40.799139,-73.9389152,left_only
E 134 St & Walnut Ave,7613.04,40.800425,-73.911034,both
Central Park North & Adam Clayton Powell Blvd,7617.07,40.799484,-73.955613,both
Bronx Shore Comfort Station,7618.01,40.80046,-73.92404,left_only
W 107 St & Columbus Ave,7619.05,40.7997568,-73.9621128676,both
2 Ave & E 122 St,7622.12,40.8006721,-73.9349,left_only
Riverside Dr & W 104 St,7623.13,40.8013434,-73.9711457439,left_only
E 118 St & Park Ave,7625.18,40.8005385,-73.9419949,left_only
Willow Ave & E 133 St,7626.02,40.800933,-73.913863,left_only
Lenox Ave & W 115 St,7627.10,40.8011939,-73.9500739,left_only
Frederick Douglass Blvd & W 112 St,7631.23,40.801694,-73.957145,both
W 106 St & Amsterdam Ave,7634.01,40.8008363,-73.9664492472,left_only
E 123 St & Lexington Ave,7636.05,40.8029263,-73.9379,left_only
Walnut Ave & E 136 St,7639.06,40.801657,-73.909513,left_only
E 118 St & Madison Ave,7640.04,40.8014866,-73.9442507,left_only
E 133 St & Cypress Pl,7642.04,40.80262,-73.9174,left_only
Adam Clayton Powell Blvd & W 115 St,7643.18,40.802535,-73.9532423,both
W 110 St & Amsterdam Ave,7646.04,40.802692,-73.96295,left_only
2 Ave & E 125 St,7648.16,40.802554,-73.933509,both
West End Ave & W 107 St,7650.05,40.802117,-73.968181,left_only
Lexington Ave & E 120 St,7652.04,40.8013066,-73.9398167,both
E 138 St & Willow Ave,7654.04,40.804168,-73.911545,left_only
Lenox Ave & W 117 St,7655.22,40.8025566,-73.9490782,left_only
St. Ann's Av & Bruckner Blvd,7657.03,40.803399,-73.919763,left_only
Frederick Douglass Blvd & W 115 St,7658.13,40.8038654,-73.9559308,left_only
Lexington Ave & E 127 St,7662.13,40.805726,-73.936322,left_only
Madison Ave & E 120 St,7667.04,40.80295,-73.942954,both
E 138 St & Cypress Ave,7669.10,40.805559,-73.914718,both
Adam Clayton Powell Blvd & W 118 St,7670.09,40.804372,-73.951475,left_only
Cathedral Pkwy & Broadway,7680.03,40.804213,-73.96699104,both
Park Ave & E 124 St,7682.01,40.8045555,-73.9396861,both
Mt Morris Park W & W 120 St,7685.14,40.804038,-73.945925,both
E 135 St & St Ann's Ave,7687.05,40.805089,-73.918889,both
Frederick Douglass Blvd & W 117 St,7688.12,40.805159,-73.954692,both
Willis Ave & Bruckner Blvd,7691.05,40.805701,-73.925177,left_only
W 116 St & Amsterdam Ave,7692.11,40.8067581,-73.9607082,both
E 128 St & 3 Ave,7696.07,40.805631,-73.934077,both
5 Ave & W 126 St,7701.21,40.80722,-73.9418,left_only
E 141 St & Jackson Ave,7703.14,40.806896,-73.911837,left_only
Adam Clayton Powell Blvd & W 123 St,7704.04,40.8078316,-73.949373,both
Brook Ave & E 138 St,7707.08,40.807408,-73.91924,both
Alexander Ave & E 134 St,7712.04,40.807466,-73.927107,left_only
Lincoln Ave & E 134 St,7712.06,40.808484,-73.928803,left_only
W 113 St & Broadway,7713.01,40.805973,-73.964928,both
W 116 St & Broadway,7713.11,40.8082,-73.9641,left_only
Lexington Ave & E 128 St,7716.19,40.806414,-73.936085,left_only
Southern Blvd & E 142 St,7719.13,40.807347437082,-73.90809774398804,left_only
Lenox Ave & W 126 St,7720.03,40.808442,-73.9452087,left_only
E 141 St & St Ann's Ave,7722.06,40.808633,-73.916124,left_only
St Nicholas Ave & Manhattan Ave,7723.01,40.809725,-73.953149,both
Willis Ave & E 137 St,7726.02,40.808384,-73.923604,both
Amsterdam Ave & W 119 St,7727.07,40.8086249,-73.9596214,left_only
5 Ave & W 131 St,7735.05,40.81014,-73.93973,left_only
E 128 St & Madison Ave,7735.23,40.80756,-73.939182,both
St Mary's St & Jackson Ave,7737.06,40.808891,-73.91081,left_only
Adam Clayton Powell Blvd & W 126 St,7738.04,40.809495347779475,-73.94776493310928,both
Brook Ave & E 141 St,7740.08,40.809619,-73.917875,both
Morningside Ave & W 123 St,7741.01,40.81,-73.9551508,both
Morningside Dr & Amsterdam Ave,7741.04,40.81028506306003,-73.95736455917358,both
Lincoln Ave & E 138 St,7744.06,40.810893,-73.927311,left_only
W 120 St & Claremont Ave,7745.07,40.8109494,-73.9634,both
E 132 St & Madison Ave,7748.02,40.810224,-73.937195,left_only
Wales Ave & E 147 St,7751.05,40.811314,-73.907729,both
Lenox Ave & W 130 St,7753.13,40.8107922,-73.9430681,both
St. Ann's Ave & E 144 St,7755.03,40.811112,-73.914932,both
St. Nicholas Ave & W 126 St,7756.10,40.8114323,-73.9518776,left_only
Willis Ave & E 141 St,7759.08,40.81093,-73.921606,left_only
Southern Blvd & Avenue St. John,7767.06,40.812769,-73.901583,both
5 Ave & E 135 St,7769.06,40.812191,-73.937838,both
Adam Clayton Powell Blvd & W 130 St,7774.02,40.812346,-73.946168,both
E 144 St & Brook Ave,7777.02,40.811675,-73.917037,both
E 142 St & 3 Ave,7781.10,40.812735,-73.923697,left_only
Broadway & W 122 St,7783.18,40.8120562,-73.9612547,left_only
Southern Blvd & E 149 St,7788.13,40.811892,-73.904192,left_only
Lenox Ave & W 133 St,7790.04,40.81296,-73.941878,left_only
E 149 St & Eagle Ave,7793.02,40.814046,-73.91186,left_only
Frederick Douglass Blvd & W 129 St,7795.09,40.8125511,-73.9492286,both
Willis Ave & E 143 St,7798.02,40.812299,-73.92037,both
Amsterdam Ave & W 125 St,7800.03,40.813358,-73.956461,left_only
E 138 St & Park Ave,7803.02,40.81263616769319,-73.92924964427948,left_only
E 138 St & Grand Concourse,7803.08,40.813224,-73.930605,both
Beck St & Leggett Ave,7807.04,40.815077,-73.899939,both
E 138 St & 5 Av,7809.13,40.81449,-73.936153,both
E 149 St & Jackson Ave,7812.01,40.813135,-73.909235,left_only
Adam Clayton Powell Blvd & W 132 St,7814.01,40.813539,-73.94521,both
Brook Ave & E 148 St,7816.14,40.814383,-73.915368,left_only
W 129 St & Convent Ave,7818.17,40.814394437915816,-73.95324736833572,left_only
Hunts Point Ave & Bryant Ave,7820.05,40.813991,-73.8855,left_only
Morris Ave & E 142 St,7821.01,40.814469,-73.924963,left_only
Broadway & Moylan Pl,7823.03,40.8143256,-73.9590255,left_only
Prospect Ave & E 151 St,7830.03,40.814232,-73.903927,both
W 135 St & Lenox Terrace Pl,7832.04,40.813619,-73.939336,both
St Ann's Ave & Westchester Ave,7835.10,40.815887,-73.911918,both
St Nicholas Ave & W 134 St,7837.30,40.816234,-73.948222,left_only
Courtlandt Ave & E 149 St,7840.05,40.816402,-73.919549,left_only
E 147 St & Bergen Ave,7840.11,40.814673,-73.91839,left_only
Amsterdam Ave & W 131 St,7842.16,40.816355,-73.954295,left_only
Barry St & Tiffany St,7844.05,40.816126,-73.891559,both
Grand Concourse & E 144 St,7845.06,40.816576,-73.927987,left_only
Longwood Ave & Southern Blvd,7849.10,40.816343,-73.896447,both
5 Av & W 139 St,7851.04,40.815484,-73.935856,both
Westchester Ave & Jackson Ave,7853.01,40.816124,-73.908116,left_only
Adam Clayton Powell Blvd & W 138 St,7855.03,40.81695971032464,-73.9422959089279,both
Bergen Ave & E 152 St,7858.02,40.817166,-73.914737,both
Convent Ave & W 135 St,7860.08,40.818215,-73.950988,left_only
E 149 St & Morris Ave,7863.03,40.81734,-73.922962,both
Broadway & W 131 St,7865.09,40.817555,-73.957163,left_only
Southern Blvd & Tiffany St,7867.04,40.818185,-73.894143,left_only
Gerard Ave & E 146 St,7868.05,40.817755,-73.92965,left_only
Prospect Ave & Longwood Ave,7870.02,40.81899,-73.90202,left_only
Lenox Ave & W 140 St,7872.03,40.817245,-73.938787,left_only
Frederick Douglass Blvd & W 139 St,7876.07,40.81900581806558,-73.94476890563965,both
Melrose Ave & E 150 St,7879.01,40.816827,-73.917338,left_only
Old Broadway & W 133 St,7881.09,40.818212,-73.955277,left_only
Lafayette Ave & Hunts Point Ave,7883.06,40.816567,-73.888161,left_only
Seneca Ave & Irvine St,7883.09,40.81872569990116,-73.88862490653992,left_only
E 149 St & Park Ave,7884.04,40.818154,-73.925294,left_only
12 Ave & W 125 St,7886.02,40.818299,-73.960405,both
Dawson St & Intervale Ave,7888.10,40.819999,-73.897263,left_only
Westchester Ave & E 156 St,7891.06,40.817802,-73.905203,left_only
Adam Clayton Powell Blvd & W 141 St,7893.05,40.819241,-73.941057,left_only
E 156 & Brook Ave,7896.11,40.819823,-73.912411,left_only
St Nicholas Ave & W 137 St,7898.03,40.818477,-73.947568,both
Morris Ave & E 153 St,7901.04,40.820036,-73.921411,both
Broadway & W 133 St,7903.02,40.8190344,-73.956156,both
Garrison Ave & Manida St,7905.05,40.818743,-73.890247,left_only
E 150 St & Gerard Ave,7906.13,40.820089,-73.928947,left_only
Westchester Ave & Longwood Ave,7909.07,40.819701,-73.901311,both
Lenox Ave & W 144 St,7910.01,40.819783,-73.936521,both
Lenox Ave & W 146 St,7910.10,40.821111,-73.935971,both
Cauldwell Ave & E 158 St,7913.15,40.81989,-73.908351,left_only
Edgecombe Ave & W 141 St,7915.11,40.820681,-73.945144,both
Melrose Ave & E 154 St,7918.12,40.819609,-73.916071,left_only
Amsterdam Ave & W 136 St,7920.05,40.819746,-73.951819,left_only
Faile St & Garrison Ave,7922.01,40.820578,-73.888271,left_only
W 133 St & 12 Ave,7925.04,40.820003,-73.959089,both
E 163 St & Tiffany St,7927.08,40.821075,-73.895069,left_only
E 160 St & Tinton Ave,7931.05,40.820302,-73.903944,left_only
W 144 St & Adam Clayton Powell Blvd,7932.10,40.820877,-73.939249,left_only
Brook Ave & E 157 St,7935.07,40.820713,-73.911759,both
St. Nicholas Terrace & Convent Ave,7937.15,40.821294,-73.947868,left_only
E 155 St & Courtlandt Ave,7940.02,40.82057,-73.917579,both
E 156 St & Courtlandt Ave,7940.04,40.82123860172,-73.9173299074173,left_only
Broadway & W 138 St,7942.07,40.82182,-73.95353,both
Riverside Dr & W 138 St,7942.21,40.823168,-73.955857,both
Walton Ave & E 153 St,7945.07,40.822351,-73.926907,both
Intervale Ave & Westchester Ave,7948.10,40.821967,-73.896752,left_only
Cauldwell Ave & E 161 St,7952.02,40.82188,-73.907521,left_only
Frederick Douglass Blvd & W 145 St,7954.12,40.823061,-73.941928,both
E 158 St & Melrose Ave,7957.11,40.822215,-73.914688,left_only
Hamilton Pl & W 140 St,7959.18,40.822756,-73.951346,both
Concourse Village West & E 156 St,7962.01,40.823162,-73.923267,left_only
E 165 St & Fox St,7966.02,40.82394,-73.894025,left_only
River Ave & E 151 St,7967.04,40.822217,-73.928939,both
E 163 St & Union Ave,7970.05,40.822545,-73.901824,left_only
W 147 St & Adam Clayton Powell Blvd,7971.07,40.82281,-73.937413,left_only
3 Ave & E 163 St,7974.01,40.823872,-73.908699,left_only
Edgecombe Ave & W 145 St,7976.08,40.823498,-73.94386,left_only
E 161 St & Park Ave,7979.17,40.824811,-73.916407,left_only
Broadway & W 142 St,7981.16,40.824686,-73.951947,both
W 140 St & Riverside Dr,7981.27,40.824013,-73.954743,both
Longfellow Ave & Aldus St,7983.02,40.82,-73.89,both
Longfellow Ave & E 165 St,7983.04,40.825322,-73.887729,left_only
Grand Concourse & E 156 St,7984.04,40.823429,-73.924689,left_only
Rogers Pl & E 165 St,7987.14,40.82388366441761,-73.8974027708582,left_only
Tinton Ave & E 165 St,7991.01,40.824796,-73.90242,left_only
Bradhurst Ave & W 148 St,7992.04,40.825125,-73.941616,left_only
Washington Ave & E 163 St,7995.04,40.824,-73.91089,left_only
W 145 St & Amsterdam Ave,7997.08,40.825244,-73.947257,left_only
Concourse Village East & E 158 St,8000.02,40.823732,-73.919379,left_only
Westchester Ave & Southern Blvd,8004.03,40.824956,-73.891677,left_only
E 157 St & River Ave,8005.03,40.825737,-73.927311,both
River Ave & E 153 St,8005.08,40.82441,-73.92818,both
Prospect Ave & E 167 St,8008.03,40.826303,-73.898751,left_only
Adam Clayton Powell Blvd & W 151 St,8009.05,40.825289,-73.936232,left_only
3 Ave & Franklin Ave,8012.04,40.82696,-73.907451,left_only
St Nicholas Ave & W 150 St,8013.07,40.827212,-73.942722,left_only
Park Ave & E 162 St,8016.07,40.825716,-73.915585,both
Riverside Dr & W 145 St,8018.04,40.827305,-73.951989,left_only
W 146 St & Broadway,8018.09,40.826969,-73.949738,left_only
Home St & Westchester Ave,8020.01,40.827629,-73.886659,left_only
Grand Concourse & E 161 St,8021.11,40.82713380423556,-73.9227358996868,left_only
E 169 St & Fox St,8024.05,40.827184,-73.893721,left_only
E 153 St & E 157 St,8025.01,40.826677,-73.929327,left_only
Macombs Pl & W 152 St,8029.28,40.826406,-73.937948,left_only
W 148 St & Amsterdam Ave,8033.09,40.827075,-73.945909,both
Morris Ave & E 163 St,8036.05,40.827230499624726,-73.91765579597632,left_only
E 167 St & Bryant Ave,8040.03,40.826706,-73.888719,left_only
E 161 St & River Ave,8041.07,40.827883,-73.927111,left_only
Intervale Ave & Kelly St,8044.09,40.827301,-73.896372,both
E 167 St & Franklin Ave,8048.01,40.82895,-73.90521,left_only
Boston Rd & E 167 St,8048.04,40.828199,-73.903719,left_only
Edgecombe Ave & W 150 St,8049.05,40.826881,-73.941427,both
Convent Ave & W 151 St,8049.10,40.82831,-73.942924,left_only
Webster Ave & E 166 St,8052.01,40.828975,-73.911259,left_only
E 165 St & Clay Ave,8052.02,40.82809,-73.91288,left_only
Riverside Dr & W 148 St,8054.04,40.829114,-73.950426,left_only
Grand Concourse & E 164 St,8057.02,40.829608,-73.921461,left_only
Freeman St & Southern Blvd,8060.01,40.830051,-73.892103,left_only
Jerome Ave & Anderson Ave,8061.01,40.830179,-73.928747,left_only
Union Ave & E 169 St,8064.03,40.82995,-73.898802,both
W 155 St & Frederick Douglass Blvd,8065.13,40.82923,-73.936996,left_only
Washington Ave & E 167 St,8068.01,40.829896,-73.907618,left_only
Amsterdam Ave & W 152 St,8069.01,40.829523,-73.944279,both
Sherman Ave & E 166 St,8072.06,40.83130549267296,-73.91744792461395,both
West Farms Rd & Boone Ave,8076.08,40.8301283948092,-73.88630211353302,left_only
Gerard Ave & E 164 St,8077.07,40.830262,-73.923391,both
Freeman St & Reverend James A Polite Ave,8080.01,40.830529,-73.894717,both
Jerome Ave & Ogden Ave,8081.01,40.829797,-73.931015,both
Fulton Ave & E 168 St,8084.03,40.830471,-73.904556,left_only
St. Nicholas Ave & W 155 St,8085.05,40.830663,-73.941323,both
St. Nicholas Ave & W 157 St,8085.09,40.832314,-73.94102,both
Harlem River Dr & W 155 St,8085.13,40.830476,-73.939929,left_only
E 167 St & Clay Ave,8088.01,40.83094,-73.91125,left_only
Broadway & W 153 St,8089.05,40.831327,-73.946665,both
Grand Concourse & E 166 St,8092.06,40.83196,-73.91956,left_only
Hoe Ave & Jennings St,8095.06,40.832171,-73.889686,left_only
Jerome Ave & E 164 St,8096.02,40.831444,-73.926226,left_only
Anderson Ave & W 164 St,8096.03,40.832057,-73.927421,left_only
Prospect Ave & Jennings St,8099.04,40.831762,-73.896853,both
Frederick Douglass Blvd & Harlem River Dr,8100.01,40.830702,-73.936371,left_only
3 Ave & E 169 St,8103.05,40.832678,-73.905158,left_only
Amsterdam Ave & W 156 St,8104.10,40.832081,-73.942386,left_only
Morris Ave & McClellan St,8107.10,40.831584,-73.9149,left_only
Riverside Dr & W 153 St,8108.02,40.832164,-73.949702,both
Boone Ave & E 172 St,8110.04,40.832649,-73.885272,left_only
Gerard Ave & E 165 St,8111.04,40.83173,-73.922394,left_only
River Ave & McClellan St,8111.07,40.83406,-73.92243,both
Louis Nine Blvd & Intervale Ave,8114.02,40.831998,-73.892686,left_only
Ogden Ave & W 164 St,8115.01,40.832812,-73.929372,left_only
Franklin Ave & E 169 St,8118.02,40.83171,-73.90208,left_only
W 159 St & Edgecombe Ave,8119.05,40.833303,-73.939326,both
E 169 St & Webster Ave,8122.04,40.834015,-73.908863,left_only
Broadway & W 155 St,8123.02,40.83299,-73.94592,left_only
Grand Concourse & E 167 St,8126.07,40.834263,-73.917641,left_only
Southern Blvd & E 172 St,8129.02,40.834124,-73.88955,left_only
E 165 St & Jerome Ave,8130.02,40.83263,-73.925101,both
Boston Rd & Prospect Ave,8133.08,40.833246,-73.896599,left_only
3 Ave & E 170 St,8137.06,40.834857,-73.903743,both
W 160 St & St. Nicholas Ave,8138.07,40.834468,-73.939865,both
College Ave & E 169 St,8141.05,40.835122799036405,-73.91196817159653,left_only
E 174 St & Longfellow Ave,8144.09,40.836274,-73.884308,left_only
Gerard Ave & McClellan St,8145.03,40.833909,-73.92112,both
Ogden Ave & W 165 St,8149.09,40.834457,-73.928381,both
Fulton Ave & St. Paul's Pl,8152.03,40.83545,-73.90153,left_only
W 163 St & Edgecombe Ave,8153.10,40.835798,-73.937496,both
E 170 St & Clay Ave,8156.01,40.837213,-73.908345,left_only
E 170 St & Webster Ave,8156.03,40.83617913677475,-73.90730146322765,both
Broadway & W 160 St,8157.06,40.835775,-73.9434,left_only
Sheridan Ave & E 168 St,8160.03,40.835334,-73.9154,left_only
Southern Blvd & E 174 St,8163.05,40.836733,-73.887931,left_only
Wilkins Ave & Crotona Park E,8167.02,40.835302,-73.895133,left_only
Charlotte St & Boston Rd,8167.04,40.8358771,-73.8931428,left_only
E 171 St & 3 Ave,8171.06,40.837119,-73.902185,left_only
Amsterdam Ave & W 162 St,8172.07,40.83618,-73.939789,left_only
College Ave & E 170 St,8175.06,40.837576,-73.910489,left_only
Walton Ave & E 168 St,8179.03,40.83649,-73.918316,left_only
Crotona Park East & E 173 St,8182.02,40.837037,-73.890413,both
University Ave & W 168 St,8183.02,40.838706,-73.927034,left_only
