station_name,count_of_starts,trip_duration,est_trip_distance_miles,count_of_end_destinations
Knickerbocker Ave & Moffat St,198.0,15.330050505050504,1.5126767676767676,188
Knickerbocker Ave & Thames St,825.0,16.904444444444444,1.5,831
Kosciuszko St & Nostrand Ave,1273.0,13.134498559832418,1.2543440691280439,1269
Kosciuszko St & Tompkins Ave,1579.0,12.846231792273592,1.348334388853705,1584
LaGuardia Pl & W 3 St,4388.0,12.8715967790945,1.0923928896991797,4446
Lab - NYC,26.0,10.726282051282052,0.028846153846153848,25
Lafayette Ave & Classon Ave,1830.0,12.443925318761385,1.2121147540983608,1849
Lafayette Ave & Ft Greene Pl,3304.0,11.843583535108959,1.1129207021791767,3303
Lafayette Ave & Hunts Point Ave,237.0,17.916947960618845,1.1477637130801688,242
Lafayette Ave & St James Pl,2075.0,13.352433734939758,1.2408096385542169,2048
Lafayette Ave & Stuyvesant Ave,404.0,14.208415841584157,1.4801485148514852,403
Lafayette St & E 8 St,5562.0,11.423957209636821,0.934395900755124,5522
Lafayette St & Grand St,2547.0,14.059108755398508,1.1343305850019632,2571
Lafayette St & Jersey St,6402.0,13.214401749453296,1.11461262105592,6410
Laight St & Hudson St,807.0,14.68112350268484,1.2922180916976456,842
Lawrence St & Willoughby St,3296.0,14.541302588996762,1.3323452669902913,3300
Lefferts Pl & Franklin Ave,1349.0,11.100123548307389,1.0851519644180874,1310
Lenox Ave & W 111 St,3020.0,16.11280353200883,1.0962781456953643,3107
Lenox Ave & W 115 St,1235.0,14.6910661268556,0.9446882591093118,1242
Lenox Ave & W 117 St,2376.0,11.798330527497194,0.8960984848484849,2413
Lenox Ave & W 126 St,2688.0,13.013882688492064,0.9257105654761905,2730
Lenox Ave & W 130 St,1242.0,12.925,0.9119082125603865,1257
Lenox Ave & W 133 St,964.0,12.747216459197787,0.9500933609958506,982
Lenox Ave & W 140 St,879.0,12.589306029579067,1.0557337883959044,883
Lenox Ave & W 144 St,797.0,13.904976997072355,0.7982685069008784,809
Lenox Ave & W 146 St,379.0,12.037071240105542,0.9710817941952508,381
Leonard St & Boerum St,959.0,14.56405978449774,1.2256412930135558,963
Leonard St & Church St,2590.0,11.473680823680823,1.07303861003861,2618
Leonard St & Maujer St,1700.0,11.745745098039215,1.2059470588235295,1704
Leonard St & Nassau Ave,1772.0,11.625987584650114,1.1328386004514672,1846
Lewis Ave & Decatur St,439.0,13.615527714502658,1.3751252847380409,441
Lewis Ave & Fulton St,175.0,14.506,1.2980571428571428,172
Lewis Ave & Greene Ave,742.0,13.292183288409703,1.488045822102426,741
Lewis Ave & Kosciuszko St,877.0,12.551653363740021,1.3573318129988599,868
Lewis Ave & Madison St,979.0,11.641334695267279,1.2590091930541367,971
Lexington Ave & Classon Ave,1859.0,13.958795051102744,1.337498655190963,1870
Lexington Ave & E 111 St,2034.0,11.329408390691576,0.9442084562438544,2050
Lexington Ave & E 120 St,1088.0,11.98079044117647,1.0274908088235295,1107
Lexington Ave & E 127 St,632.0,13.002241561181433,0.8927056962025317,623
Lexington Ave & E 128 St,290.0,13.460114942528735,0.8533448275862069,293
Lexington Ave & E 24 St,5324.0,11.335239794640621,0.9948121712997746,5340
Lexington Ave & E 26 St,2353.0,11.700162912593852,1.0146791330216745,2301
Lexington Ave & E 29 St,3596.0,11.763315721171672,1.0057730812013348,3321
Lexington Ave & E 36 St,3552.0,11.743951764264265,1.100337837837838,3580
Lexington Ave & Stuyvesant Ave,493.0,13.20104800540906,1.4172008113590262,455
Liberty Light Rail,,,,1
Liberty St & Broadway,3155.0,16.22147385103011,1.4467163232963551,3194
Lincoln Ave & E 134 St,469.0,16.81457000710732,1.1146055437100213,466
Lincoln Ave & E 138 St,989.0,11.336063363667003,0.8548938321536906,1009
Lincoln Pl & Classon Ave,1429.0,13.855143456962912,1.3949405178446466,1425
Lincoln Pl & Nostrand Ave,1000.0,15.050566666666667,1.37648,845
Lincoln Rd & Ocean Ave,2138.0,23.05199563454942,1.2295463049579045,2130
Linden St & Knickerbocker Ave,432.0,12.76346450617284,1.4229166666666668,442
Lispenard St & Broadway,2860.0,13.28058275058275,1.103993006993007,2881
Little West St & 1 Pl,3368.0,19.61515736342043,1.6685570071258906,3381
Longfellow Ave & Aldus St,172.0,20.61453488372093,0.8008139534883721,193
Longfellow Ave & E 165 St,121.0,14.669972451790633,1.0554545454545454,109
Longwood Ave & Southern Blvd,309.0,10.943905070118662,0.870906148867314,321
Lorimer St & Broadway,637.0,15.092647828362114,1.1853218210361067,644
Loring Pl North & W 183 St,130.0,19.09948717948718,1.0217692307692308,115
Louis Nine Blvd & Intervale Ave,203.0,14.363875205254516,0.7950738916256158,203
MacDonough St & Malcolm X Blvd,270.0,17.46524691358025,1.492,269
MacDonough St & Marcy Ave,597.0,12.58179787828029,1.1850586264656617,594
MacDougal St & Prince St,3848.0,13.998440748440748,1.2056808731808732,3873
MacDougal St & Rockaway Ave,123.0,13.347696476964769,1.2873983739837398,123
MacDougal St & Washington Sq,3324.0,14.250441235459286,1.036612515042118,3377
Macombs Pl & W 152 St,658.0,12.302887537993922,1.1622796352583586,667
Macombs Rd & Featherbed Ln,453.0,18.355555555555558,0.5483885209713024,468
Macombs Rd & W 175 St,331.0,12.707905337361531,0.7187009063444109,327
Macon St & Howard Ave,325.0,15.614051282051282,1.4935076923076922,330
Macon St & Lewis Ave,522.0,14.44125159642401,1.3667432950191571,524
Macon St & Nostrand Ave,1667.0,12.785622875424917,1.2198980203959209,1678
Macon St & Patchen Ave,297.0,13.496071829405164,1.1677441077441078,299
Madison Av & E 51 St,2802.0,13.563847251962883,1.217701641684511,2795
Madison Ave & E 120 St,1193.0,11.386630343671417,0.8923302598491198,1201
Madison Ave & E 26 St,4378.0,12.363727729556876,1.026128369118319,4411
Madison Ave & E 82 St,2744.0,18.72023202137998,1.3163921282798834,2767
Madison Ave & E 99 St,2071.0,13.86988572348302,1.24866731047803,2097
Madison St & Clinton St,1504.0,11.172573138297873,0.9669215425531915,1464
Madison St & Cypress Ave,477.0,14.10988819007687,1.161781970649895,463
Madison St & Evergreen Ave,512.0,12.834798177083334,1.31404296875,516
Madison St & Forest Ave,579.0,14.287248128957975,1.5281519861830741,439
Madison St & Malcolm X Blvd,480.0,14.350590277777776,1.4836041666666666,471
Madison St & Montgomery St,2142.0,11.052450980392155,0.9128057889822596,2128
Madison St & Seneca Ave,408.0,13.718382352941177,1.3902696078431374,409
Madison St & Woodward Ave,464.0,13.50642959770115,1.4516379310344827,468
Maiden Ln & Pearl St,1799.0,15.545182508801185,1.3216120066703725,1810
Main St & Plymouth St,2779.0,22.122442125464797,1.2738682979489024,2787
Malcolm X Blvd & DeKalb Ave,530.0,14.816100628930819,1.5984716981132074,516
Manhattan Av & Leonard St,661.0,11.166666666666668,1.019409984871407,659
Manhattan Ave & Devoe St,748.0,12.520365418894832,1.1934090909090909,769
Maple St & Albany Ave,135.0,16.685802469135805,1.0366666666666666,130
Maple St & Flatbush Ave,847.0,14.361963793781976,1.3007438016528925,847
Maple St & New York Ave,404.0,12.135148514851487,1.0658910891089108,403
Marcus Garvey Blvd & Macon St,896.0,13.742819940476192,1.3223102678571428,897
Marcy Ave & Lafayette Ave,1343.0,16.484437825763216,1.4506552494415488,1355
Margaret Corbin Plz & Ft Washington Ave,274.0,20.73661800486618,1.6383211678832117,261
Marin Light Rail,,,,4
Marion Ave & Mosholu Pkwy,223.0,18.34880418535127,1.0829596412556053,219
Market St & Cherry St,1855.0,13.668733153638813,1.1055579514824798,1865
Market St & Henry St,2913.0,11.505641377732006,0.994363199450738,2917
Maurice Ave & 53 Dr,83.0,20.101807228915664,1.4795180722891565,102
McDonald Ave & Vanderbilt St,221.0,12.502413273001508,1.37841628959276,226
McGinley Square,,,,1
McGuinness Blvd & Eagle St,1538.0,13.271055483311661,1.140734720416125,1539
McKibbin St & Bogart St,1312.0,12.204700203252033,1.1802286585365853,1314
McKibbin St & Manhattan Ave,1146.0,13.479566608493311,1.2308813263525304,1156
Melrose Ave & E 150 St,1364.0,10.37303274682307,0.8412316715542523,1367
Melrose Ave & E 154 St,427.0,13.041725214676035,0.8025526932084309,438
Melrose St & Broadway,304.0,13.80328947368421,1.3969078947368423,309
Menahan St & Central Ave,395.0,14.05662447257384,1.5235696202531643,391
Menahan St & Onderdonk Ave,520.0,15.555480769230769,1.313,383
Menahan St & Seneca Ave,419.0,12.534725536992841,1.363961813842482,414
Menahan St & Wyckoff Ave,446.0,15.328923766816143,1.3310313901345292,441
Mercer St & Bleecker St,5657.0,11.93511283954982,1.0417783277355488,5687
Mercer St & Spring St,3139.0,14.889168525007964,1.1721216948072635,3192
Meserole Ave & Manhattan Ave,2465.0,13.13657200811359,1.202604462474645,2502
Metropolitan Ave & 65 Ln,253.0,20.792226613965745,1.2215810276679842,244
Metropolitan Ave & Bedford Ave,4773.0,14.437069627767302,1.267439765346742,4802
Metropolitan Ave & Flushing Ave,275.0,15.309818181818182,1.4395636363636364,270
Metropolitan Ave & Meeker Ave,2321.0,12.258861123079132,1.1315381301163292,2328
Metropolitan Ave & Stewart Ave,178.0,15.367228464419476,1.480056179775281,178
Metropolitan Ave & Vandervoort Ave,186.0,13.958243727598566,1.5365053763440861,184
Midwood St & Kingston Ave,266.0,15.332518796992481,1.007593984962406,262
Midwood St & Utica Ave,74.0,22.15135135135135,1.1337837837837839,74
Milton St & Franklin St,2187.0,15.200929736320683,1.3197073616826702,2236
Moffat St & Bushwick,315.0,14.263544973544972,1.5345714285714285,312
Monitor St & Meeker Ave,613.0,10.993882544861338,1.0450570962479608,604
Monroe St & Bedford Ave,2251.0,13.883992299718642,1.3146956908040872,2258
Monroe St & Classon Ave,870.0,15.79714559386973,1.2522988505747126,883
Monroe St & Marcus Garvey Blvd,472.0,13.808439265536723,1.4074788135593221,465
Monroe St & Patchen Ave,537.0,13.590937306021104,1.503091247672253,540
Monroe St & Tompkins Ave,1539.0,13.424940437513538,1.2576543209876543,1554
Montague St & Clinton St,2225.0,13.250224719101123,1.1584988764044943,2247
Montgomery St & Franklin Ave,406.0,15.230418719211823,1.2982019704433498,409
Montrose Ave & Bushwick Ave,2314.0,13.971247479112648,1.2368107173725151,2316
Morgan Ave & Lombardy St,941.0,13.202692171448813,1.1614771519659937,924
Morgan Ave & Maspeth Ave,452.0,13.68071533923304,1.1803097345132743,454
Morgan Bike Mechanics,,,,5
Morgan Loading Docks,,,,77
Morningside Ave & W 123 St,1303.0,15.443195190585827,1.1190867229470454,1334
Morningside Dr & Amsterdam Ave,699.0,15.779685264663806,1.4514592274678113,718
Morris Ave & E 142 St,710.0,14.769037558685445,0.7359999999999999,725
Morris Ave & E 153 St,444.0,11.217117117117116,0.8181081081081081,456
Morris Ave & E 163 St,1168.0,15.559389269406392,0.6552654109589041,1175
Morris Ave & E 171 St,252.0,14.378902116402115,0.6958730158730159,242
Morris Ave & E 184 St,176.0,17.079640151515154,1.0216477272727273,181
Morris Ave & E Burnside Ave,283.0,11.846702002355713,0.7448763250883392,293
Morris Ave & McClellan St,654.0,14.303261977573905,0.5075840978593272,661
Morris Canal,,,,19
Morton St & Washington St,2409.0,13.578116784281168,1.2446990452469904,2405
Motorgate,1603.0,20.60225618631732,0.9071241422333126,1610
Mott St & Prince St,4678.0,14.552383497221035,1.1191321077383498,4674
Mount Eden Pkwy & Eastburn Ave,399.0,15.025730994152045,0.49972431077694235,404
Mt Morris Park W & W 120 St,1406.0,13.419025604551921,1.0132076813655762,1425
Murray St & Greenwich St,3143.0,14.050010605578535,1.2331371301304486,3170
Murray St & West St,2982.0,15.849580818242789,1.489570757880617,3006
Myrtle Ave & 65 St,295.0,12.320282485875705,1.260135593220339,297
Myrtle Ave & Fleet Pl,1620.0,13.688508230452676,1.1927592592592593,1634
Myrtle Ave & Grove St,322.0,13.644565217391305,1.276024844720497,307
Myrtle Ave & Lewis Ave,1754.0,11.930083618396047,1.2857981755986316,1755
Myrtle Ave & Linden St,243.0,11.926200274348423,1.1502057613168724,230
Myrtle Ave & Marcy Ave,1121.0,13.17661314302706,1.2693398751115077,1113
Myrtle Ave & St Edwards St,1091.0,12.774778490681332,1.033730522456462,1124
N 10 St & Berry St,1518.0,16.24221563460694,1.3123978919631094,1612
N 11 St & Kent Ave,1339.0,16.836681603186456,1.3279910380881255,1350
N 12 St & Bedford Ave,2591.0,14.5293901968352,1.2455962948668469,2648
N 15 St & Wythe Ave,1172.0,14.733831058020478,1.3903327645051196,1208
N 5 St & Northside Piers,2635.0,14.092549019607844,1.1185578747628084,2635
N 5 St & Wythe Ave,1919.0,16.13816223727636,1.3375351745700885,1981
N 6 St & Bedford Ave,4395.0,12.148266970041714,1.0147986348122866,4425
N 7 St & Driggs Ave,2687.0,14.047152958689988,1.0792147376256047,2716
N Henry St & Norman Ave,550.0,13.474818181818181,1.3640545454545454,604
N Moore St & Hudson St,2344.0,12.454835039817974,1.037636518771331,2361
Nagle Ave & Ellwood St,337.0,17.72116716122651,1.3290504451038576,337
Nagle Ave & Thayer St,475.0,13.41477192982456,0.9973473684210526,472
Nassau Ave & Newell St,1322.0,12.967687846696924,1.2404387291981844,1310
Nassau Ave & Russell St,1927.0,12.250562186472928,1.1021691748832383,1931
Nassau St & Duffield St,1057.0,14.760233364869126,1.1713150425733208,1067
Nassau St & Navy St,953.0,17.0533228401539,1.2250891920251836,988
Nelson Ave & 167 St,732.0,22.544421675774135,0.4896994535519125,734
Nelson Ave & W 172 St,749.0,19.44101023587005,0.7281975967957276,751
Nevins St & Schermerhorn St,1947.0,12.85462249614792,1.1366153055983563,1960
New York Ave & Hawthorne St,267.0,22.01510611735331,1.786441947565543,274
New York Ave & St Marks Ave,794.0,13.269752308984046,1.4511083123425694,801
Newark Ave,,,,1
Newport Pkwy,,,,1
Newton Rd & 44 St,596.0,16.19672818791946,0.7827013422818793,609
Newtown Ave & 23 St,1234.0,11.009873041599135,0.8906482982171798,1238
Norfolk St & Broome St,5626.0,12.26589347079038,1.0281798791325987,5642
Norman Ave & Leonard St,1235.0,12.542105263157895,1.32382995951417,1256
Norman St & Wyckoff Ave,603.0,10.564648977335544,1.1723880597014926,608
North Moore St & Greenwich St,7309.0,10.217626670315136,0.9720741551511836,7341
Nostrand Ave & Myrtle Ave,789.0,12.09087452471483,1.212724968314322,782
Nostrand Ave & Rutland Rd,278.0,17.031294964028778,1.2945323741007193,283
Ocean Pkwy & Church Ave,702.0,24.95491452991453,1.3896296296296295,715
Ogden Ave & Merriam Ave,325.0,16.123692307692306,0.6964307692307692,332
Ogden Ave & W 164 St,234.0,16.790954415954417,0.8875213675213676,238
Ogden Ave & W 165 St,490.0,17.123979591836736,0.6947959183673469,500
Old Broadway & W 133 St,241.0,15.461825726141079,1.4520331950207468,248
Old Fulton St,2121.0,24.138323118026086,1.1777557755775578,2149
Old Slip & South St,1930.0,15.194982728842833,1.3906373056994819,1948
Onderdonk Ave & Dekalb Ave,493.0,14.608012170385395,1.5230425963488845,474
Onderdonk Ave & Gates Ave,392.0,14.368962585034014,1.2634948979591838,377
Orchard St & Grand St,3778.0,13.21746073760367,1.1303652726310218,3796
Pacific St & Classon Ave,704.0,12.79770359848485,1.2697017045454546,710
Pacific St & Nevins St,1194.0,12.616708542713567,1.113676716917923,1197
Pacific St & Nostrand Ave,1064.0,13.713016917293233,1.3317387218045114,1076
Pacific St & Ralph Ave,151.0,15.818984547461367,1.3211258278145697,150
Pacific St & Rochester Ave,89.0,14.598876404494382,1.415505617977528,87
Pacific St & Sackman St,29.0,12.972413793103447,1.450344827586207,31
Pacific St & Smith St,1277.0,15.03902375358914,1.292858261550509,1309
Pacific St & Thomas S. Boyland St,108.0,13.2445987654321,1.3510185185185184,110
Pacific St & Troy Ave,247.0,15.036032388663967,1.5372874493927124,250
Pacific St & Utica Ave,179.0,13.769925512104283,1.4869273743016762,172
Page Pl & Grand Ave,121.0,15.579338842975206,1.7805785123966942,105
Palmetto St & Traffic Ave,157.0,14.394055201698514,1.1996178343949044,156
Parade Pl & Crooke Ave,1903.0,21.10750569276581,1.4055596426694694,1914
Park Ave & E 124 St,3320.0,12.90332329317269,1.2081626506024097,3337
Park Ave & E 162 St,466.0,11.719527896995709,0.712381974248927,459
Park Ave & Marcus Garvey Blvd,800.0,15.1870625,1.4696,783
Park Ave & St Edwards St,563.0,13.047483718176435,1.155150976909414,582
Park Ave Depot,1.0,26.216666666666665,1.89,
Park Cir & East Dr,1910.0,21.476980802792323,0.9442565445026178,1928
Park Pl & Buffalo Ave,85.0,9.768823529411765,1.1348235294117646,83
Park Pl & Church St,1254.0,16.09366028708134,1.410933014354067,1224
Park Pl & Franklin Ave,1415.0,13.826760895170787,1.3858021201413429,1412
Park Pl & Thomas S. Boyland St,162.0,26.82253086419753,1.2601851851851853,149
Park Pl & Utica Ave,246.0,17.1560298102981,1.6600406504065042,215
Parkside Ave & Flatbush Ave,1428.0,19.577964519140988,1.5497268907563027,1418
Patchen Ave & Bainbridge St,228.0,18.59780701754386,1.4892105263157895,217
Paul Ave & Mosholu Pkwy,201.0,19.05373134328358,1.1465671641791044,203
Paul Ave & W 205 St,215.0,9.368372093023256,0.5135813953488372,216
Paulus Hook,,,,5
Pearl St & Hanover Square,1668.0,17.940397681854517,1.4439148681055154,1703
Pearl St & York St,1091.0,16.597693247784907,1.3222456461961503,1310
Peck Slip & South St,2557.0,18.480185112762353,1.2236253421978882,2584
Perry St & Bleecker St,4227.0,13.38527718634177,1.0712798675183346,4270
Perry St & Greenwich Ave,5516.0,12.922727822093304,1.0426939811457578,5536
Picnic Point,329.0,24.89934143870314,0.5479635258358663,328
Pier 40 - Hudson River Park,6004.0,17.701146457916945,1.4313491005996002,6125
Pier 40 X2,,,,91
Pierrepont St & Monroe Pl,1180.0,13.971016949152542,1.1691271186440677,1208
Pike St & E Broadway,2371.0,12.529551525376071,1.0119949388443694,2381
Pike St & Monroe St,1686.0,13.42532621589561,0.9985172004744959,1690
Pinehurst Ave & W 187 St,31.0,20.28870967741935,2.3696774193548387,32
Pioneer St & Richards St,237.0,18.25478199718706,1.461097046413502,294
Pioneer St & Van Brunt St,934.0,17.389382583868663,1.5834582441113492,998
Pitt St & Stanton St,1083.0,10.722637734687597,0.8633148661126501,1084
Plaza Dr & W 170 St,1032.0,10.509011627906975,0.6614147286821705,1046
Plaza St East & Flatbush Ave,3333.0,18.08221822182218,1.1982778277827784,3263
Plaza St West & Flatbush Ave,2450.0,13.729843537414967,1.1022816326530613,2473
Pleasant Ave & E 116 St,2260.0,13.90184365781711,1.2491769911504425,2282
Pleasant Ave & E 120 St,902.0,13.1979859571323,1.2239467849223946,914
Popham Ave & W 174 St,336.0,14.44360119047619,0.936875,341
Powers St & Olive St,1022.0,11.768672537508154,1.1408414872798436,1025
President St & 4 Ave,1835.0,12.900272479564032,1.063907356948229,1839
President St & Henry St,1003.0,12.338384845463608,1.132333000997009,995
President St & Nostrand Ave,240.0,17.09888888888889,1.5021666666666667,224
Prospect Ave & E 151 St,329.0,15.049138804457954,0.984498480243161,324
Prospect Ave & E 167 St,406.0,17.1123973727422,0.9006896551724138,411
Prospect Ave & Greenwood Ave,289.0,12.781372549019608,0.8472664359861592,288
Prospect Ave & Jennings St,214.0,16.813785046728974,0.8402336448598131,218
Prospect Ave & Longwood Ave,360.0,15.252592592592594,0.6974166666666667,344
Prospect Ave & Vanderbilt St,289.0,10.016897347174163,0.9352595155709343,288
Prospect Park SW & 10 Ave,899.0,16.53437152391546,1.0639822024471635,910
Prospect Park SW & 16 St,1053.0,14.680072807850586,0.9072174738841405,1057
Prospect Park SW & Greenwood Ave,1207.0,18.30918254625794,0.901847555923778,1207
Prospect Park SW & Vanderbilt St,1031.0,17.960313611380535,0.8638506304558681,1038
Prospect Park W & 20 St,410.0,12.679918699186992,1.1819268292682925,408
Prospect Park West & 8 St,2549.0,14.510056231201778,1.0548528834837192,2567
Prospect Pl & 6 Ave,1418.0,13.03419134931829,1.1941678420310295,1421
Prospect Pl & Howard Ave,98.0,18.598809523809525,1.2827551020408163,98
Prospect Pl & Nostrand Ave,877.0,14.53749524895477,1.3687229190421892,883
Prospect Pl & Underhill Ave,1781.0,12.584053902302077,1.2681583380123527,1790
Pulaski St & Marcus Garvey Blvd,1089.0,12.458233853688398,1.3303305785123967,1077
Putnam Ave & Knickerbocker Ave,432.0,12.810648148148148,1.4301620370370371,416
Putnam Ave & Nostrand Ave,937.0,15.389541088580577,1.289647812166489,935
Putnam Ave & Ralph Ave,525.0,13.812761904761905,1.5385142857142857,526
Putnam Ave & Throop Ave,1331.0,13.13595041322314,1.4378812922614574,1339
Putnam Ave & Wyckoff Ave,425.0,11.351529411764705,1.1990117647058822,431
Queens Blvd & 56 St,259.0,13.079021879021878,0.9545559845559846,262
Queens Plaza North & Crescent St,3760.0,15.335031028368794,1.3941489361702128,3820
Railroad Ave & Kay Ave,138.0,17.515217391304347,1.4939130434782608,150
Ralph Ave & Fulton St,290.0,14.772413793103448,1.082862068965517,283
Reade St & Broadway,2222.0,14.028277827782778,1.3252430243024302,2275
Richards St & Delavan St,348.0,17.654214559386975,1.3743965517241379,350
Richardson St & N Henry St,1014.0,11.810289283366206,0.9652366863905325,1008
River Ave & E 151 St,823.0,10.974301336573513,0.9572296476306196,840
River Ave & E 153 St,353.0,12.294428706326723,0.8384985835694051,341
River Ave & McClellan St,521.0,15.438067818298146,0.7369289827255279,536
River Ter & Warren St,2804.0,14.999916785544462,1.2826248216833096,2841
Riverside Blvd & W 67 St,4949.0,17.39440627736243,1.6370499090725399,4939
Riverside Dr & Broadway,653.0,20.764012251148543,1.2000918836140888,658
Riverside Dr & W 104 St,2282.0,21.309574934268184,2.0778615249780894,2308
Riverside Dr & W 138 St,677.0,20.340768094534713,1.7078434268833087,685
Riverside Dr & W 145 St,697.0,22.551099952175992,1.6575753228120516,666
Riverside Dr & W 148 St,396.0,20.06313131313131,1.4926515151515152,400
Riverside Dr & W 153 St,663.0,26.005203619909505,1.956923076923077,667
Riverside Dr & W 72 St,3929.0,18.11411300585391,1.6618299821837617,3929
Riverside Dr & W 78 St,1524.0,18.98915135608049,1.7669291338582678,1493
Riverside Dr & W 82 St,1557.0,18.45191607792764,1.6779576107899807,1554
Riverside Dr & W 91 St,2102.0,20.009942911512844,1.8867221693625118,2069
Rivington St & Chrystie St,3465.0,15.324891774891775,1.2429725829725828,3496
Rivington St & Ridge St,4186.0,12.79418299092212,0.9914476827520305,4166
Rockaway Ave & Bainbridge St,523.0,14.158667941363927,1.457055449330784,526
Roebling St & N 4 St,2246.0,13.504793707331553,1.2196438112199466,2266
Rogers Ave & Lincoln Rd,629.0,16.12329093799682,1.2540063593004769,630
Rogers Ave & Sterling St,364.0,15.404716117216116,1.3868406593406593,363
Rogers Pl & E 165 St,287.0,11.946283391405343,0.9855749128919861,274
Roosevelt Island Tramway,2155.0,32.40476411446249,0.4345243619489559,2171
Rutgers St & Henry St,2038.0,11.211579980372916,0.9142051030421983,2031
Rutland Rd & E 45 St,59.0,22.94406779661017,1.1323728813559322,80
Ryer Ave & E 182 St,109.0,13.551987767584098,0.9285321100917432,108
S 2 St & Kent Ave,1566.0,16.801170710940827,1.415593869731801,1559
S 3 St & Bedford Ave,3779.0,14.591210196701068,1.3846917173855517,3796
S 4 St & Rodney St,2197.0,12.239553937187074,1.147960855712335,2195
S 4 St & Roebling St,2924.0,14.636057911536708,1.353218194254446,2930
S 4 St & Wythe Ave,3952.0,14.48130060728745,1.3402732793522267,3989
S 5 Pl & S 5 St,3461.0,17.694645092940384,1.5883444091303092,3709
S Portland Ave & Hanson Pl,1895.0,12.473324538258575,1.1552295514511872,1904
Sands St & Jay St,2179.0,16.53575799296313,1.3946581000458926,2217
Sands St Gate,1291.0,14.31581461399432,1.1698450813323005,1295
Schenectady Ave & Maple St,158.0,29.524367088607598,1.0936075949367088,158
Schenectady Ave & Pacific St,253.0,15.586034255599474,1.386205533596838,215
Schenectady Ave & President St,228.0,16.591008771929825,1.1087719298245615,211
Schenectady Ave & Prospect Pl,310.0,14.755645161290323,1.5666129032258065,307
Schermerhorn St & Court St,2141.0,13.257037210026468,1.015245212517515,2178
Schermerhorn St & Hoyt St,3403.0,12.727162307767657,1.1858242727005583,3418
Scholes St & Lorimer St,890.0,12.850205992509363,1.1427865168539326,911
Scholes St & Manhattan Ave,2468.0,13.215052674230146,1.2889991896272286,2500
Seaman Ave & Beak St,488.0,18.8150956284153,1.352233606557377,496
Seaman Ave & Isham St,459.0,22.574328249818446,1.1676034858387798,458
Sedgwick Ave & Hall of Fame Tce,47.0,16.633687943262412,0.9297872340425533,47
Sedgwick Ave & W Burnside Ave,146.0,13.310616438356163,0.8566438356164384,148
Sedgwick Ave & W Tremont Ave,395.0,15.67451476793249,0.972126582278481,406
Seneca Ave & Decatur St,68.0,12.840931372549019,1.492794117647059,67
Seneca Ave & Irvine St,93.0,15.355197132616487,0.8650537634408603,92
Shakespeare Ave & W 169 St,597.0,14.011306532663317,0.7708877721943049,603
Sharon St & Olive St,980.0,13.173146258503401,1.1741224489795918,968
Sheridan Ave & E 168 St,43.0,16.009302325581395,0.44906976744186045,45
Sheridan Ave & E 172 St,416.0,11.07275641025641,0.5906009615384615,402
Sherman Ave & E 166 St,1403.0,16.625005939653125,0.46126158232359227,1409
Sherman Ave & Thayer St,314.0,18.092781316348194,1.0493949044585986,300
Shore Blvd & Astoria Park,975.0,19.08213675213675,0.5888102564102564,956
Sigourney St & Columbia St,562.0,20.016014234875446,1.216067615658363,577
Skillman Ave & 43 Ave,623.0,12.317924023542002,1.129454253611557,611
Skillman Ave & 54 St,411.0,10.7117599351176,0.8937956204379562,390
Skillman Ave & Honeywell St,184.0,12.328351449275361,1.1691847826086956,186
Smith St & 3 St,1422.0,11.701007969995311,1.1325527426160338,1422
Smith St & 9 St,1422.0,11.327297233942803,1.0021097046413503,1444
Soissons Landing,744.0,43.95174731182796,0.28059139784946235,770
Somers St & Broadway,84.0,10.988492063492064,1.0775000000000001,81
Somers St & Rockaway Ave,218.0,14.475229357798165,1.4018348623853212,173
South End Ave & Albany St,1137.0,15.185781295807681,1.413183817062445,1162
South St & Broad St,247.0,18.400404858299595,1.8129554655870446,265
South St & Gouverneur Ln,2633.0,23.24706291935688,1.4107785795670338,2648
South St & Pike St,1575.0,13.428592592592592,0.9842984126984127,1576
South St & Whitehall St,2631.0,21.975655644241733,1.6805055112124667,2691
South Waterfront Walkway - Sinatra Dr & 1 St,,,,3
Southern Blvd & Avenue St. John,268.0,16.60721393034826,1.1898507462686567,276
Southern Blvd & E 142 St,87.0,12.538888888888888,0.9844827586206897,82
Southern Blvd & E 149 St,479.0,13.690501043841335,1.0440918580375782,477
Southern Blvd & E 172 St,197.0,14.184856175972927,0.9030964467005076,199
Southern Blvd & E 174 St,620.0,15.140860215053765,0.833258064516129,622
Southern Blvd & E 175 St,579.0,16.440414507772022,1.0516753022452503,578
Southern Blvd & Tiffany St,181.0,15.274585635359115,0.9378453038674033,177
Southpoint Park,1350.0,32.93295061728395,0.4200666666666667,1363
Spring St & Hudson St,4299.0,14.060804838334496,1.1942428471737614,4306
Spruce St & Gold St,1411.0,16.455220883534135,1.1924450744153083,1456
Spruce St & Nassau St,2334.0,13.507754927163667,1.13512853470437,2364
St Ann's Ave & Westchester Ave,448.0,16.514136904761905,0.9010491071428571,456
St Felix Ave & 61 St,352.0,10.914867424242424,1.0886079545454546,349
St James Pl & Oliver St,2584.0,12.746626676986583,1.0199342105263158,2595
St James Pl & Pearl St,869.0,13.429478327579593,0.9104602991944765,882
St Johns Pl & Howard Ave,136.0,16.10012254901961,1.2088235294117649,127
St Johns Pl & Utica Ave,207.0,16.886553945249595,1.3255555555555556,211
